,category,location_type,context,persistent_id,id,location_subtype,month,location.latitude,location.street.id,location.street.name,location.longitude,outcome_status.category,outcome_status.date,pretty name,constituincy,Type
102,violent-crime,Force,,1a19034f5c7f12caef5136f5c91a5435d5d490e3d1aab1bff8ad0bdbe769ccb6,63691395,,2018-03,53.818585,1299429,On or near St Michael's Grove,-1.579054,Unable to prosecute suspect,2020-09,On or near St Michael's Grove - Leeds North West,Leeds North West,Street
103,violent-crime,Force,,31ba020cfd93589501b000a1c93c5304e33277fa9c84edd661b6f4add59ed7ce,63690388,,2018-03,53.820462,1301571,On or near Derwentwater Terrace,-1.581222,Unable to prosecute suspect,2018-08,On or near Derwentwater Terrace - Leeds North West,Leeds North West,On or near Parking Area
104,violent-crime,Force,,ec002773974d3605521ef1d9bf8c7f806bbe96967b118b5aef159ca63065035f,63690274,,2018-03,53.844565,1303926,On or near Oaklea Gardens,-1.582775,Status update unavailable,2018-07,On or near Oaklea Gardens - Leeds North West,Leeds North West,Street
105,violent-crime,Force,,e822c1e4f695c7befe1cf41f19b0c32ea3cbcc52575ed0a0bae3f529629cfa03,63689715,,2018-03,53.836617,1303917,On or near Latchmere Close,-1.603384,Unable to prosecute suspect,2018-03,On or near Latchmere Close - Leeds North West,Leeds North West,Street
106,violent-crime,Force,,e671bdde221de364f65add10c253ecb8601a3b3d129094742ebb632721f5fa39,63689709,,2018-03,53.819394,1301638,On or near Back Granby Grove,-1.578969,Investigation complete; no suspect identified,2018-04,On or near Back Granby Grove - Leeds North West,Leeds North West,Street
107,violent-crime,Force,,797a02fb759614ac2880f5f0fa8002fc0def7bd92d3a489f44173cbb72b95847,63688376,,2018-03,53.855835,1304981,On or near Holtdale Road,-1.609481,Unable to prosecute suspect,2018-05,On or near Holtdale Road - Leeds North West,Leeds North West,Street
108,violent-crime,Force,,0a199fe000a30628c9e6e1eb0c6820a8c0bec182ee568ab8d8c3418884df54d0,63689146,,2018-03,53.820514,1301594,On or near North Lane,-1.580462,Status update unavailable,2018-07,On or near North Lane - Leeds North West,Leeds North West,Street
109,violent-crime,Force,,2df45ad843a4cc576bcb5e2f679762dc216c9a5776e91c921ccfc65564afe563,63688114,,2018-03,53.845579,1304948,On or near Iveson Approach,-1.606217,Unable to prosecute suspect,2018-04,On or near Iveson Approach - Leeds North West,Leeds North West,Street
110,violent-crime,Force,,a10a3e07d57104625fefb13c6da9212925b95e6bac5b8a2710eb3f250bf6d74d,63688120,,2018-03,53.901754,1307934,On or near Church Garth,-1.629158,Unable to prosecute suspect,2018-07,On or near Church Garth - Leeds North West,Leeds North West,Street
111,violent-crime,Force,,01c3f3ab33b9978489807a6115909a7d18c819bcc3961f16a0c9e2e4e2c5a775,63687874,,2018-03,53.822235,1301588,On or near St Anne's Road,-1.584258,Unable to prosecute suspect,2018-03,On or near St Anne's Road - Leeds North West,Leeds North West,Street
112,violent-crime,Force,,df1c033e50dff5960514ec429a7488c9cf3bcaf89455948ea83d4b43cf7b8bff,63687632,,2018-03,53.881538,1306952,On or near Tredgold Close,-1.614125,Status update unavailable,2018-07,On or near Tredgold Close - Leeds North West,Leeds North West,Street
113,violent-crime,Force,,e7714b45d7b0d79e7d68cf6f632975d72bbe519eb936c6a1ab9baa8bfb85df8e,63687687,,2018-03,53.849053,1305056,On or near Bedford View,-1.619105,Investigation complete; no suspect identified,2018-03,On or near Bedford View - Leeds North West,Leeds North West,Street
114,violent-crime,Force,,f58440ceb7f09cce57178085ad33ca01c517bf35751c2c640d3108535ae8426d,63687385,,2018-03,53.864466,1306726,On or near Plane Tree Grove,-1.669996,Status update unavailable,2018-07,On or near Plane Tree Grove - Leeds North West,Leeds North West,Street
115,violent-crime,Force,,7d32e66ecdaa13bcc270f8d680ab5b1e44f04933cb1ba0b98090a1ae11484e0b,63686594,,2018-03,53.810428,1299519,On or near Thornville Grove,-1.57262,Unable to prosecute suspect,2018-03,On or near Thornville Grove - Leeds North West,Leeds North West,Street
116,violent-crime,Force,,2483cbb254813090ae796ad63aa66c0745540c004a75cb86921ee25191a1414b,63686364,,2018-03,53.866222,1306612,On or near High Street,-1.68122,Unable to prosecute suspect,2018-03,On or near High Street - Leeds North West,Leeds North West,Street
117,violent-crime,Force,,76902d531a27b1b87f0e6e72d043d4df0486e133dd5c886865c09684dce9ce1e,63686337,,2018-03,53.905423,1307962,On or near Walkergate,-1.690115,Unable to prosecute suspect,2018-03,On or near Walkergate - Leeds North West,Leeds North West,Street
118,violent-crime,Force,,75515b236126875b5485d52725e9781b8fd0955efe9b2acadca08670d260cdb2,63686231,,2018-03,53.845646,1304946,On or near Iveson Grove,-1.607509,Unable to prosecute suspect,2018-03,On or near Iveson Grove - Leeds North West,Leeds North West,Street
119,violent-crime,Force,,c01fd660d37b1279ae3f4fc94110d436e242d49c9af31e616be32ca99bef728e,63685350,,2018-03,53.84143,1303842,On or near Luttrell Close,-1.601803,Unable to prosecute suspect,2018-03,On or near Luttrell Close - Leeds North West,Leeds North West,On or near Supermarket
120,violent-crime,Force,,bd09770c4400b49d0493025fb519b4371635779707788e26742cdd9b4ed28fb6,63675347,,2018-03,53.899222,1308064,On or near Pegholme Drive,-1.715835,Unable to prosecute suspect,2018-03,On or near Pegholme Drive - Leeds North West,Leeds North West,Street
121,violent-crime,Force,,6a6c73360a5c67e44b0e4a6bafb40b078ac9dec6d936b4eab99653695819b299,63685313,,2018-03,53.857898,1304985,On or near Holtdale Fold,-1.610754,Investigation complete; no suspect identified,2018-03,On or near Holtdale Fold - Leeds North West,Leeds North West,Street
122,violent-crime,Force,,954800d22885dc0fe7fa9c1d352d2385c6018803902d56799732046da0711220,63679857,,2018-03,53.845579,1304948,On or near Iveson Approach,-1.606217,Unable to prosecute suspect,2018-03,On or near Iveson Approach - Leeds North West,Leeds North West,Street
123,violent-crime,Force,,57f156be1678911b38e827df322ec8c32e6877b70d76be8914b018824b8ec4ad,63675114,,2018-03,53.847623,1305066,On or near Laith Green,-1.610287,Unable to prosecute suspect,2018-03,On or near Laith Green - Leeds North West,Leeds North West,On or near Hospital Lane
124,violent-crime,Force,,195dc6cba081d4303ae5de04be2deb5e516e2ee79b32d2153e072b029f4d1017,63675145,,2018-03,53.82297,1301692,On or near Alma Road,-1.575956,Investigation complete; no suspect identified,2018-03,On or near Alma Road - Leeds North West,Leeds North West,Street
125,violent-crime,Force,,c7866d4a686c694c43a430b6440219c7805eec839154a7370c91c8f2c8f29f23,63693704,,2018-03,53.81442,1299454,On or near Ebberston Grove,-1.565289,Investigation complete; no suspect identified,2018-03,On or near Ebberston Grove - Leeds North West,Leeds North West,Street
126,violent-crime,Force,,68d88819c44a7dedaa638bf8587e85c25b7faa317bd54e9d0de4d2bf7c35b07e,63689621,,2018-03,53.899524,1308063,On or near Prestwick Close,-1.718222,Unable to prosecute suspect,2018-03,On or near Prestwick Close - Leeds North West,Leeds North West,Street
127,violent-crime,Force,,648804cfa62c91f347c7fc8387ca7f48f6e1bec99793f463f4ae6be873a1e06b,63687448,,2018-03,53.834856,1303908,On or near Moor Grange View,-1.603431,Investigation complete; no suspect identified,2018-03,On or near Moor Grange View - Leeds North West,Leeds North West,Street
128,violent-crime,Force,,3775200166cdacc1a9af42d8a3541c03289dee8bfce93fce840b8c3844a4702c,63682212,,2018-03,53.813246,1299614,On or near Back School View,-1.571392,Investigation complete; no suspect identified,2018-03,On or near Back School View - Leeds North West,Leeds North West,Street
129,violent-crime,Force,,d62083191555fc849c32bff6b5bbe5b2f06668c58978c269c50f772da8d2dfa1,63691771,,2018-03,53.902349,1308009,On or near Station Road,-1.693441,Offender sent to prison,2018-05,On or near Station Road - Leeds North West,Leeds North West,Street
130,violent-crime,Force,,002eabe5363a1b009872e005e3310562e50313d5c8e45a855bf7d03a82016152,63674120,,2018-03,53.824141,1301630,On or near Beckett's Park Crescent,-1.584482,Court result unavailable,2019-01,On or near Beckett's Park Crescent - Leeds North West,Leeds North West,Street
131,violent-crime,Force,,083647ed4420bc156aa759bc3a6fc3778e34d8d56ea407f35e3fc7521c3b94d5,63692036,,2018-03,53.845579,1304948,On or near Iveson Approach,-1.606217,Unable to prosecute suspect,2018-07,On or near Iveson Approach - Leeds North West,Leeds North West,Street
132,violent-crime,Force,,b046a66dd176b2d22e12ae3dfa2fb67555e49281ab31854efd937d6cf21d0f7c,63691934,,2018-03,53.864034,1306661,On or near East View Road,-1.676705,Unable to prosecute suspect,2018-07,On or near East View Road - Leeds North West,Leeds North West,Street
133,violent-crime,Force,,26a79d1dc43c3a2050e08d4eeea7efe1b14e325c30f8c6ac6c39a6cefb03e733,63675377,,2018-03,53.827434,1301718,On or near Harrowby Crescent,-1.593246,Court case unable to proceed,2018-03,On or near Harrowby Crescent - Leeds North West,Leeds North West,On or near Further/higher Educational Building
134,violent-crime,Force,,ea67c3f79637d481c3dc14e882f8f984d0f4c9cc5c8cdb8832f06729ed4d05e4,63681595,,2018-03,53.812834,1299585,On or near Chestnut Road,-1.569148,Offender given community sentence,2018-04,On or near Chestnut Road - Leeds North West,Leeds North West,Street
135,violent-crime,Force,,825a9d3f702227419cd8ebd20f620e5e369361444a72e295e350589b9a85c568,63691346,,2018-03,53.852447,1273006,On or near Hillcrest Mount,-1.620594,Investigation complete; no suspect identified,2018-04,On or near Hillcrest Mount - Leeds North West,Leeds North West,Street
136,violent-crime,Force,,6fcd91640ae0ff91b24abe8124343a51c15f98c8adef6ba098b7d360f61814e7,63697087,,2018-03,53.814769,1299759,On or near Hyde Park Place,-1.562324,Investigation complete; no suspect identified,2018-04,On or near Hyde Park Place - Leeds North West,Leeds North West,Street
137,violent-crime,Force,,a7879b641b898ca79cc53af93d85cabdaba0659b768a7ee252a12ee95ab249f9,63696957,,2018-03,53.81116,1299505,On or near William Street,-1.57117,Unable to prosecute suspect,2018-04,On or near William Street - Leeds North West,Leeds North West,Street
138,violent-crime,Force,,46fde7e61726da46f3ef6704a7269e8c23e9e99dccc58a8e631c8f803da04bde,63695774,,2018-03,53.856192,1304933,On or near Holt Way,-1.605753,Unable to prosecute suspect,2018-04,On or near Holt Way - Leeds North West,Leeds North West,On or near Supermarket
139,violent-crime,Force,,09505cc341a572b07db8fa66459256b9221693c5733fdcafead5a8ebe03f7679,63686785,,2018-03,53.814361,1299456,On or near Chestnut Place,-1.568981,Investigation complete; no suspect identified,2018-04,On or near Chestnut Place - Leeds North West,Leeds North West,Street
140,violent-crime,Force,,6c26a24a534459a56f216a7d5c69ff8c309353f36911c2858ddfa8bfc2b73eca,63689280,,2018-03,53.834499,1303921,On or near Ashleigh Road,-1.598921,Unable to prosecute suspect,2018-04,On or near Ashleigh Road - Leeds North West,Leeds North West,Street
141,violent-crime,Force,,d0dd13312e2860c4a02447fe8727e2d72dc0ed79a0b27719fcb453d325c98ea6,63696538,,2018-03,53.828173,1301497,On or near Moor Park Mount,-1.575843,Unable to prosecute suspect,2018-04,On or near Moor Park Mount - Leeds North West,Leeds North West,Street
142,violent-crime,Force,,8095296da608d27ed84c32d8ae8f1cc2853e3f3a040e24432c76c662dbfc1a3b,63692035,,2018-03,53.859192,1306757,On or near Holtdale Croft,-1.613448,Unable to prosecute suspect,2018-04,On or near Holtdale Croft - Leeds North West,Leeds North West,Street
143,violent-crime,Force,,3382286794b6e0bd7b37e30f0831676489754c7ee05bddba3862b38640158cbd,63686118,,2018-03,53.907091,1307959,On or near Wharfe Street,-1.68887,Unable to prosecute suspect,2018-04,On or near Wharfe Street - Leeds North West,Leeds North West,Street
144,violent-crime,Force,,7cb3e6630cac11562cc19cca4cf7869f5619a3cd085f4af8b2d388500bcc83ff,63689735,,2018-03,53.906342,1307984,On or near Courthouse Street,-1.691174,Unable to prosecute suspect,2018-04,On or near Courthouse Street - Leeds North West,Leeds North West,Street
145,violent-crime,Force,,d91b3bc5d7b7b1a0bc4f38d51688ec851512c526c1fbc2833b221fd0e1f1d007,63681327,,2018-03,53.816239,1299475,On or near Richmond Avenue,-1.573943,Unable to prosecute suspect,2018-04,On or near Richmond Avenue - Leeds North West,Leeds North West,Street
146,violent-crime,Force,,16c3d9f46f91a148a0127e0bedecf2d28d352cc6c1f01bd285984057411f1e9d,63693428,,2018-03,53.812834,1299585,On or near Chestnut Road,-1.569148,Unable to prosecute suspect,2018-04,On or near Chestnut Road - Leeds North West,Leeds North West,Street
147,violent-crime,Force,,8e1ea8899a17d4982ecdd2f6c7f3f2d77e6612574ecec8b502f70d4c7f6ca944,63694818,,2018-03,53.812316,1299565,On or near Hessle Avenue,-1.572631,Unable to prosecute suspect,2018-04,On or near Hessle Avenue - Leeds North West,Leeds North West,Street
148,violent-crime,Force,,456b6c9b974556b8d48a2ecd47f6388c5cdfc1a15ed7d6e9c08237d045f9dee5,63695468,,2018-03,53.903684,1308049,On or near Cambridge Way,-1.685151,Unable to prosecute suspect,2018-04,On or near Cambridge Way - Leeds North West,Leeds North West,Street
149,violent-crime,Force,,74f07780ed06bff1a64e98fa453543a1209591d57af8a7761a5e26b65ffecfcb,63681985,,2018-03,53.856087,1304982,On or near Holtdale Place,-1.612246,Unable to prosecute suspect,2018-11,On or near Holtdale Place - Leeds North West,Leeds North West,Street
150,violent-crime,Force,,3b10f1fef6a14864d2863262ad5400998980391a6bb4647b48d8602e37df7865,63685895,,2018-03,53.851737,1305077,On or near Grove Farm Drive,-1.615113,Unable to prosecute suspect,2018-06,On or near Grove Farm Drive - Leeds North West,Leeds North West,Street
151,violent-crime,Force,,5dd765261c103c3a1da96ae08828c603005437a16353a88945f8aebf91af11f2,63685825,,2018-03,53.821313,1301592,On or near Otley Road,-1.57775,Unable to prosecute suspect,2019-01,On or near Otley Road - Leeds North West,Leeds North West,Street
152,violent-crime,Force,,dcb54d1d82861133e17a33d0525490a7b7b24c5ce70b2b818809d4e61c63795e,63679882,,2018-03,53.904487,1308017,On or near Mercury Row,-1.693197,Offender given a caution,2018-04,On or near Mercury Row - Leeds North West,Leeds North West,Street
153,violent-crime,Force,,eef3414d211a293b77021a05f34be6362c0b50863758ea52b8d7b402baa90be0,63681231,,2018-03,53.832219,1303873,On or near Northolme Avenue,-1.597059,Unable to prosecute suspect,2018-04,On or near Northolme Avenue - Leeds North West,Leeds North West,Street
154,violent-crime,Force,,2229ee9f123deaf5859b743b489fdd61c3709f5a0ab31a27362025db9e7fdd50,63681342,,2018-03,53.850603,1304959,On or near Raynel Green,-1.603556,Unable to prosecute suspect,2018-04,On or near Raynel Green - Leeds North West,Leeds North West,Street
155,violent-crime,Force,,e0f685b50c0343aca926de6ffa57b12bedb0d691e37dfdd4b525f03802f635bb,63681834,,2018-03,53.817378,1299472,On or near Spring Road,-1.575754,Unable to prosecute suspect,2018-04,On or near Spring Road - Leeds North West,Leeds North West,Street
156,violent-crime,Force,,34b63cd5b369a436f30946a55800d40e8a182af214e09a21c10e0ac8f56ed122,63686704,,2018-03,53.903396,1307921,On or near Wharfe Crescent,-1.628124,Unable to prosecute suspect,2018-04,On or near Wharfe Crescent - Leeds North West,Leeds North West,Street
157,violent-crime,Force,,f2e910bef621237eecc20a752241f08c59dedbcad1f9112fe66bcff2cfc3d683,63690473,,2018-03,53.819638,1301589,On or near South Parade,-1.581944,Unable to prosecute suspect,2019-01,On or near South Parade - Leeds North West,Leeds North West,Street
158,violent-crime,Force,,3e965e0d1dd150b1b908537adcf3cf8e6dc6a0fea8b0eece32f10d578517af18,63689080,,2018-03,53.849007,1305068,On or near Haven Green,-1.615746,Unable to prosecute suspect,2018-08,On or near Haven Green - Leeds North West,Leeds North West,Street
159,violent-crime,Force,,e7e8bf77bcf9581bb2fff7dfc246025392225e9f5bc97a872b5b9525a6959c42,63696112,,2018-03,53.838959,1303920,On or near Clayton Wood Bank,-1.607602,Investigation complete; no suspect identified,2018-08,On or near Clayton Wood Bank - Leeds North West,Leeds North West,Street
160,violent-crime,Force,,2ae6ee4faf29f044247470c2e71b5745f151b3ce877d322d687636012bc66dfc,63683770,,2018-03,53.901636,1308043,On or near Neville Road,-1.68544,Unable to prosecute suspect,2018-08,On or near Neville Road - Leeds North West,Leeds North West,Street
161,violent-crime,Force,,e588927a9fb9a4ab90fc2364feb1fd16b5515ef189c6b11078de7a86f4ea1af1,63677856,,2018-03,53.855835,1304981,On or near Holtdale Road,-1.609481,Unable to prosecute suspect,2018-05,On or near Holtdale Road - Leeds North West,Leeds North West,Street
162,violent-crime,Force,,f221c6b8e940112351c7aeb9e965f08b416a547956ca995418fc3bbbef2a450b,63690546,,2018-03,53.851737,1305077,On or near Grove Farm Drive,-1.615113,Unable to prosecute suspect,2018-05,On or near Grove Farm Drive - Leeds North West,Leeds North West,Street
163,violent-crime,Force,,c4bc849bdef11129c4b4ad7811ef534b2e3d2170dfedabde9cf98e621fd8757e,63691720,,2018-03,53.837572,1303916,On or near Latchmere Crest,-1.606839,Unable to prosecute suspect,2018-05,On or near Latchmere Crest - Leeds North West,Leeds North West,Street
164,violent-crime,Force,,271b4a6c027706c4ab886e841c6b339b9552cb2e85fcd5688ff5bd8961e2c3cb,63677401,,2018-03,53.869636,1306633,On or near Carlton Mount,-1.677636,Unable to prosecute suspect,2018-09,On or near Carlton Mount - Leeds North West,Leeds North West,Street
